49866_41897.html,3,20,もちこたえ,動詞,自立,,,一段,連用形,もちこたえる,モチコタエ,モチコタエ
49866_41897.html,3,21,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,3,22,い,動詞,非自立,,,一段,連用形,いる,イ,イ
49866_41897.html,3,23,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,3,24,。,記号,句点,,,,,。,。,。
49866_41897.html,4,1,ふだん,名詞,一般,,,,,ふだん,フダン,フダン
49866_41897.html,4,2,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,4,3,大き,形容詞,自立,,,形容詞・イ段,ガル接続,大きい,オオキ,オーキ
49866_41897.html,4,4,さ,名詞,接尾,特殊,,,,さ,サ,サ
49866_41897.html,4,5,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,4,6,比べる,動詞,自立,,,一段,基本形,比べる,クラベル,クラベル
49866_41897.html,4,7,と,助詞,接続助詞,,,,,と,ト,ト
49866_41897.html,4,8,情けない,形容詞,自立,,,形容詞・アウオ段,基本形,情けない,ナサケナイ,ナサケナイ
49866_41897.html,4,9,くらい,助詞,副助詞,,,,,くらい,クライ,クライ
49866_41897.html,4,10,かぼそい,形容詞,自立,,,形容詞・アウオ段,基本形,かぼそい,カボソイ,カボソイ
49866_41897.html,4,11,たくさん,名詞,副詞可能,,,,,たくさん,タクサン,タクサン
49866_41897.html,4,12,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,4,13,足,名詞,一般,,,,,足,アシ,アシ
49866_41897.html,4,14,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,4,15,自分,名詞,一般,,,,,自分,ジブン,ジブン
49866_41897.html,4,16,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,4,17,眼,名詞,一般,,,,,眼,メ,メ
49866_41897.html,4,18,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,4,19,前,名詞,副詞可能,,,,,前,マエ,マエ
49866_41897.html,4,20,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,4,21,しょんぼり,名詞,副詞可能,,,,,しょんぼり,ションボリ,ションボリ
49866_41897.html,4,22,と,助詞,格助詞,一般,,,,と,ト,ト
49866_41897.html,4,23,光っ,動詞,自立,,,五段・ラ行,連用タ接続,光る,ヒカッ,ヒカッ
49866_41897.html,4,24,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,4,25,い,動詞,非自立,,,一段,連用形,いる,イ,イ
49866_41897.html,4,26,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,4,27,。,記号,句点,,,,,。,。,。
49866_41897.html,5,1,「,記号,括弧開,,,,,「,「,「
49866_41897.html,5,2,おれ,名詞,代名詞,一般,,,,おれ,オレ,オレ
49866_41897.html,5,3,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,5,4,どう,副詞,助詞類接続,,,,,どう,ドウ,ドー
49866_41897.html,5,5,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
49866_41897.html,5,6,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,5,7,の,名詞,非自立,一般,,,,の,ノ,ノ
49866_41897.html,5,8,だろ,助動詞,,,,特殊・ダ,未然形,だ,ダロ,ダロ
49866_41897.html,5,9,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
49866_41897.html,5,10,？,記号,一般,,,,,？,？,？
49866_41897.html,5,11,」,記号,括弧閉,,,,,」,」,」
49866_41897.html,6,1,と,助詞,格助詞,引用,,,,と,ト,ト
49866_41897.html,6,2,、,記号,読点,,,,,、,、,、
49866_41897.html,6,3,彼,名詞,代名詞,一般,,,,彼,カレ,カレ
49866_41897.html,6,4,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,6,5,思っ,動詞,自立,,,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ
49866_41897.html,6,6,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,6,7,。,記号,句点,,,,,。,。,。
49866_41897.html,7,1,夢,名詞,一般,,,,,夢,ユメ,ユメ
49866_41897.html,7,2,で,助詞,格助詞,一般,,,,で,デ,デ
49866_41897.html,7,3,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,7,4,なかっ,形容詞,自立,,,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ
49866_41897.html,7,5,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,7,6,。,記号,句点,,,,,。,。,。
49866_41897.html,8,1,自分,名詞,一般,,,,,自分,ジブン,ジブン
49866_41897.html,8,2,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,8,3,部屋,名詞,一般,,,,,部屋,ヘヤ,ヘヤ
49866_41897.html,8,4,、,記号,読点,,,,,、,、,、
49866_41897.html,8,5,少し,副詞,一般,,,,,少し,スコシ,スコシ
49866_41897.html,8,6,小さ,形容詞,自立,,,形容詞・アウオ段,ガル接続,小さい,チイサ,チーサ
49866_41897.html,8,7,すぎる,動詞,非自立,,,一段,基本形,すぎる,スギル,スギル
49866_41897.html,8,8,が,助詞,接続助詞,,,,,が,ガ,ガ
49866_41897.html,8,9,まとも,名詞,形容動詞語幹,,,,,まとも,マトモ,マトモ
49866_41897.html,8,10,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
49866_41897.html,8,11,部屋,名詞,一般,,,,,部屋,ヘヤ,ヘヤ
49866_41897.html,8,12,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,8,13,、,記号,読点,,,,,、,、,、
49866_41897.html,8,14,よく,副詞,一般,,,,,よく,ヨク,ヨク
49866_41897.html,8,15,知っ,動詞,自立,,,五段・ラ行,連用タ接続,知る,シッ,シッ
49866_41897.html,8,16,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,8,17,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
49866_41897.html,8,18,四つ,名詞,一般,,,,,四つ,ヨッツ,ヨッツ
49866_41897.html,8,19,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,8,20,壁,名詞,一般,,,,,壁,カベ,カベ
49866_41897.html,8,21,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,8,22,あいだ,名詞,副詞可能,,,,,あいだ,アイダ,アイダ
49866_41897.html,8,23,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,8,24,あっ,動詞,自立,,,五段・ラ行,連用タ接続,ある,アッ,アッ
49866_41897.html,8,25,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,8,26,。,記号,句点,,,,,。,。,。
49866_41897.html,9,1,テーブル,名詞,一般,,,,,テーブル,テーブル,テーブル
49866_41897.html,9,2,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,9,3,上,名詞,非自立,副詞可能,,,,上,ジョウ,ジョー
49866_41897.html,9,4,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,9,5,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,9,6,布地,名詞,一般,,,,,布地,ヌノジ,ヌノジ
49866_41897.html,9,7,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,9,8,見本,名詞,一般,,,,,見本,ミホン,ミホン
49866_41897.html,9,9,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,9,10,包み,名詞,一般,,,,,包み,ツツミ,ツツミ
49866_41897.html,9,11,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
49866_41897.html,9,12,とい,動詞,自立,,,五段・カ行イ音便,連用タ接続,とく,トイ,トイ
49866_41897.html,9,13,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,9,14,拡げ,動詞,自立,,,一段,未然形,拡げる,ヒロゲ,ヒロゲ
49866_41897.html,9,15,られ,動詞,接尾,,,一段,連用形,られる,ラレ,ラレ
49866_41897.html,9,16,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,9,17,い,動詞,非自立,,,一段,連用形,いる,イ,イ
49866_41897.html,9,18,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,9,19,が,助詞,接続助詞,,,,,が,ガ,ガ
49866_41897.html,9,20,——,名詞,サ変接続,,,,,——,——,——
49866_41897.html,9,21,ザムザ,名詞,一般,,,,,ザムザ,ザムザ,ザムザ
49866_41897.html,9,22,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,9,23,旅,名詞,サ変接続,,,,,旅,タビ,タビ
49866_41897.html,9,24,廻り,名詞,一般,,,,,廻り,マワリ,マワリ
49866_41897.html,9,25,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,9,26,セールスマン,名詞,一般,,,,,セールスマン,セールスマン,セールスマン
49866_41897.html,9,27,だっ,助動詞,,,,特殊・ダ,連用タ接続,だ,ダッ,ダッ
49866_41897.html,9,28,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,9,29,——、,名詞,サ変接続,,,,,——、,——、,——、
49866_41897.html,9,30,その,連体詞,,,,,,その,ソノ,ソノ
49866_41897.html,9,31,テーブル,名詞,一般,,,,,テーブル,テーブル,テーブル
49866_41897.html,9,32,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,9,33,上方,名詞,一般,,,,,上方,カミガタ,カミガタ
49866_41897.html,9,34,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,9,35,壁,名詞,一般,,,,,壁,カベ,カベ
49866_41897.html,9,36,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,9,37,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,9,38,写真,名詞,一般,,,,,写真,シャシン,シャシン
49866_41897.html,9,39,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,9,40,かかっ,動詞,自立,,,五段・ラ行,連用タ接続,かかる,カカッ,カカッ
49866_41897.html,9,41,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,9,42,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
49866_41897.html,9,43,。,記号,句点,,,,,。,。,。
49866_41897.html,10,1,それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
49866_41897.html,10,2,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,10,3,彼,名詞,代名詞,一般,,,,彼,カレ,カレ
49866_41897.html,10,4,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,10,5,つい,副詞,一般,,,,,つい,ツイ,ツイ
49866_41897.html,10,6,さきごろ,名詞,副詞可能,,,,,さきごろ,サキゴロ,サキゴロ
49866_41897.html,10,7,ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
49866_41897.html,10,8,グラフ,名詞,一般,,,,,グラフ,グラフ,グラフ
49866_41897.html,10,9,雑誌,名詞,一般,,,,,雑誌,ザッシ,ザッシ
49866_41897.html,10,10,から,助詞,格助詞,一般,,,,から,カラ,カラ
49866_41897.html,10,11,切り取り,動詞,自立,,,五段・ラ行,連用形,切り取る,キリトリ,キリトリ
49866_41897.html,10,12,、,記号,読点,,,,,、,、,、
49866_41897.html,10,13,きれい,名詞,形容動詞語幹,,,,,きれい,キレイ,キレイ
49866_41897.html,10,14,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
49866_41897.html,10,15,金,名詞,一般,,,,,金,キン,キン
49866_41897.html,10,16,ぶち,動詞,自立,,,五段・タ行,連用形,ぶつ,ブチ,ブチ
49866_41897.html,10,17,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,10,18,額,名詞,一般,,,,,額,ガク,ガク
49866_41897.html,10,19,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,10,20,入れ,動詞,自立,,,一段,連用形,入れる,イレ,イレ
49866_41897.html,10,21,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,10,22,もの,名詞,非自立,一般,,,,もの,モノ,モノ
49866_41897.html,10,23,だっ,助動詞,,,,特殊・ダ,連用タ接続,だ,ダッ,ダッ
49866_41897.html,10,24,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,10,25,。,記号,句点,,,,,。,。,。
49866_41897.html,11,1,写っ,動詞,自立,,,五段・ラ行,連用タ接続,写る,ウツッ,ウツッ
49866_41897.html,11,2,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,11,3,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
49866_41897.html,11,4,の,名詞,非自立,一般,,,,の,ノ,ノ
49866_41897.html,11,5,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,11,6,一,名詞,数,,,,,一,イチ,イチ
49866_41897.html,11,7,人,名詞,接尾,助数詞,,,,人,ニン,ニン
49866_41897.html,11,8,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,11,9,婦人,名詞,一般,,,,,婦人,フジン,フジン
49866_41897.html,11,10,で,助詞,格助詞,一般,,,,で,デ,デ
49866_41897.html,11,11,、,記号,読点,,,,,、,、,、
49866_41897.html,11,12,毛皮,名詞,一般,,,,,毛皮,ケガワ,ケガワ
49866_41897.html,11,13,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,11,14,帽子,名詞,一般,,,,,帽子,ボウシ,ボーシ
49866_41897.html,11,15,と,助詞,並立助詞,,,,,と,ト,ト
49866_41897.html,11,16,毛皮,名詞,一般,,,,,毛皮,ケガワ,ケガワ
49866_41897.html,11,17,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,11,18,えり巻,名詞,一般,,,,,えり巻,エリマキ,エリマキ
49866_41897.html,11,19,と,助詞,格助詞,一般,,,,と,ト,ト
49866_41897.html,11,20,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
49866_41897.html,11,21,つけ,動詞,自立,,,一段,連用形,つける,ツケ,ツケ
49866_41897.html,11,22,、,記号,読点,,,,,、,、,、
49866_41897.html,11,23,身体,名詞,一般,,,,,身体,シンタイ,シンタイ
49866_41897.html,11,24,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
49866_41897.html,11,25,きちんと,副詞,一般,,,,,きちんと,キチント,キチント
49866_41897.html,11,26,起こし,動詞,自立,,,五段・サ行,連用形,起こす,オコシ,オコシ
49866_41897.html,11,27,、,記号,読点,,,,,、,、,、
49866_41897.html,11,28,肘,名詞,一般,,,,,肘,ヒジ,ヒジ
49866_41897.html,11,29,まで,助詞,副助詞,,,,,まで,マデ,マデ
49866_41897.html,11,30,すっぽり,副詞,一般,,,,,すっぽり,スッポリ,スッポリ
49866_41897.html,11,31,隠れ,動詞,自立,,,一段,連用形,隠れる,カクレ,カクレ
49866_41897.html,11,32,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,11,33,しまう,動詞,非自立,,,五段・ワ行促音便,基本形,しまう,シマウ,シマウ
49866_41897.html,11,34,重,形容詞,自立,,,形容詞・アウオ段,ガル接続,重い,オモ,オモ
49866_41897.html,11,35,そう,名詞,接尾,助動詞語幹,,,,そう,ソウ,ソー
49866_41897.html,11,36,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
49866_41897.html,11,37,毛皮,名詞,一般,,,,,毛皮,ケガワ,ケガワ
49866_41897.html,11,38,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,11,39,マフ,名詞,一般,,,,,マフ,マフ,マフ
49866_41897.html,11,40,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
49866_41897.html,11,41,、,記号,読点,,,,,、,、,、
49866_41897.html,11,42,見る,動詞,自立,,,一段,基本形,見る,ミル,ミル
49866_41897.html,11,43,者,名詞,非自立,一般,,,,者,モノ,モノ
49866_41897.html,11,44,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,11,45,ほう,名詞,非自立,一般,,,,ほう,ホウ,ホー
49866_41897.html,11,46,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,11,47,向っ,動詞,自立,,,五段・ワ行促音便,連用タ接続,向う,ムカッ,ムカッ
49866_41897.html,11,48,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,11,49,かかげ,動詞,自立,,,一段,連用形,かかげる,カカゲ,カカゲ
49866_41897.html,11,50,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,11,51,い,動詞,非自立,,,一段,連用形,いる,イ,イ
49866_41897.html,11,52,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,11,53,。,記号,句点,,,,,。,。,。
49866_41897.html,12,1,グレゴール,名詞,一般,,,,,グレゴール,グレゴール,グレゴール
49866_41897.html,12,2,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,12,3,視線,名詞,一般,,,,,視線,シセン,シセン
49866_41897.html,12,4,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,12,5,つぎに,副詞,一般,,,,,つぎに,ツギニ,ツギニ
49866_41897.html,12,6,窓,名詞,一般,,,,,窓,マド,マド
49866_41897.html,12,7,へ,助詞,格助詞,一般,,,,へ,ヘ,エ
49866_41897.html,12,8,向け,動詞,自立,,,一段,未然形,向ける,ムケ,ムケ
49866_41897.html,12,9,られ,動詞,接尾,,,一段,連用形,られる,ラレ,ラレ
49866_41897.html,12,10,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,12,11,。,記号,句点,,,,,。,。,。
49866_41897.html,13,1,陰鬱,名詞,形容動詞語幹,,,,,陰鬱,インウツ,インウツ
49866_41897.html,13,2,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
49866_41897.html,13,3,天気,名詞,一般,,,,,天気,テンキ,テンキ
49866_41897.html,13,4,は,助詞,係助詞,,,,,は,ハ,ワ
49866_41897.html,13,5,——,名詞,サ変接続,,,,,——,——,——
49866_41897.html,13,6,雨だれ,名詞,一般,,,,,雨だれ,アマダレ,アマダレ
49866_41897.html,13,7,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,13,8,窓,名詞,一般,,,,,窓,マド,マド
49866_41897.html,13,9,わく,名詞,一般,,,,,わく,ワク,ワク
49866_41897.html,13,10,の,助詞,連体化,,,,,の,ノ,ノ
49866_41897.html,13,11,ブリキ,名詞,一般,,,,,ブリキ,ブリキ,ブリキ
49866_41897.html,13,12,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
49866_41897.html,13,13,打っ,動詞,自立,,,五段・タ行,連用タ接続,打つ,ウッ,ウッ
49866_41897.html,13,14,て,助詞,接続助詞,,,,,て,テ,テ
49866_41897.html,13,15,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
49866_41897.html,13,16,音,名詞,一般,,,,,音,オト,オト
49866_41897.html,13,17,が,助詞,格助詞,一般,,,,が,ガ,ガ
49866_41897.html,13,18,聞こえ,動詞,自立,,,一段,連用形,聞こえる,キコエ,キコエ
49866_41897.html,13,19,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,13,20,——,名詞,サ変接続,,,,,——,——,——
49866_41897.html,13,21,彼,名詞,代名詞,一般,,,,彼,カレ,カレ
49866_41897.html,13,22,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
49866_41897.html,13,23,すっかり,副詞,一般,,,,,すっかり,スッカリ,スッカリ
49866_41897.html,13,24,憂鬱,名詞,形容動詞語幹,,,,,憂鬱,ユウウツ,ユーウツ
49866_41897.html,13,25,に,助詞,格助詞,一般,,,,に,ニ,ニ
49866_41897.html,13,26,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
49866_41897.html,13,27,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
49866_41897.html,13,28,。,記号,句点,,,,,。,。,。
